n 200
c 10398
z 38211
time 0.00
1,563,486,0
2,39,847,0
3,165,313,0
4,21,606,0
5,326,35,1
6,986,428,1
7,398,36,1
8,316,62,1
9,43,44,0
10,27,789,0
11,188,698,0
12,428,134,1
13,40,755,0
14,931,671,0
15,596,315,1
16,925,135,1
17,395,564,0
18,931,27,1
19,511,24,1
20,258,377,0
21,590,332,0
22,80,186,0
23,673,315,1
24,697,601,0
25,678,891,0
26,223,731,0
27,701,537,0
28,72,698,0
29,791,140,1
30,953,842,0
31,962,536,0
32,161,390,0
33,665,522,0
34,920,352,1
35,368,155,1
36,142,372,0
37,582,627,0
38,792,191,1
39,851,779,0
40,284,185,0
41,441,766,0
42,334,20,1
43,38,557,0
44,492,168,1
45,111,990,0
46,972,437,1
47,193,376,0
48,645,836,0
49,649,518,0
50,346,619,0
51,452,965,0
52,699,483,0
53,408,340,0
54,174,343,0
55,505,655,0
56,499,194,1
57,375,672,0
58,805,901,0
59,845,859,0
60,364,61,1
61,285,331,0
62,719,509,0
63,462,966,0
64,958,613,0
65,383,362,0
66,390,767,0
67,414,811,0
68,374,553,0
69,329,355,0
70,734,948,0
71,566,460,0
72,680,488,0
73,510,197,1
74,894,770,0
75,747,182,1
76,123,139,0
77,451,865,0
78,118,46,1
79,693,199,1
80,904,349,1
81,960,220,1
82,839,952,0
83,370,601,0
84,379,900,0
85,910,276,1
86,53,916,0
87,319,134,1
88,64,495,0
89,345,225,0
90,975,462,1
91,7,339,0
92,262,967,0
93,686,179,1
94,45,722,0
95,521,415,0
96,823,144,1
97,678,952,0
98,593,555,0
99,477,851,0
100,629,175,1
101,17,332,0
102,254,995,0
103,727,449,0
104,926,907,0
105,476,968,0
106,644,501,0
107,715,638,0
108,65,885,0
109,251,973,0
110,601,784,0
111,854,345,1
112,783,738,0
113,638,776,0
114,432,948,0
115,99,36,1
116,794,733,0
117,776,806,0
118,310,148,0
119,683,528,0
120,872,175,1
121,386,582,0
122,303,835,0
123,499,34,1
124,128,881,0
125,124,204,0
126,549,209,1
127,393,842,0
128,307,374,0
129,556,345,0
130,761,310,1
131,615,416,0
132,980,180,1
133,309,749,0
134,887,459,1
135,422,7,1
136,344,857,0
137,729,696,0
138,878,365,1
139,132,20,1
140,22,15,0
141,471,10,1
142,861,27,1
143,326,918,0
144,944,554,0
145,541,304,0
146,23,613,0
147,230,749,0
148,240,526,0
149,269,999,0
150,455,469,0
151,325,348,0
152,467,107,1
153,420,40,1
154,276,255,0
155,289,440,0
156,633,315,1
157,150,85,1
158,302,378,0
159,464,680,0
160,426,960,0
161,739,568,0
162,334,893,0
163,603,525,0
164,954,584,0
165,789,232,1
166,578,21,1
167,532,561,0
168,981,82,1
169,223,476,0
170,222,500,0
171,679,913,0
172,507,520,0
173,751,767,0
174,299,128,1
175,612,117,1
176,781,149,1
177,836,485,0
178,195,44,1
179,299,285,0
180,733,454,0
181,640,378,0
182,690,447,0
183,534,443,0
184,690,435,0
185,742,991,0
186,670,168,1
187,506,61,1
188,713,132,1
189,148,934,0
190,504,76,1
191,725,833,0
192,980,653,0
193,938,787,0
194,121,187,0
195,761,328,1
196,558,412,0
197,225,562,0
198,493,600,0
199,991,333,1
200,653,712,0
