n 2000
c 532241
z 857701
time 0.00
1,644,758,1
2,869,890,1
3,526,440,1
4,802,25,1
5,360,354,1
6,799,456,1
7,704,635,1
8,314,162,1
9,885,195,1
10,985,392,1
11,189,98,1
12,713,321,1
13,921,954,1
14,696,490,1
15,37,443,0
16,522,355,1
17,324,203,1
18,784,502,1
19,905,191,1
20,152,372,0
21,928,427,1
22,997,78,1
23,970,362,1
24,174,789,0
25,847,435,1
26,493,438,1
27,526,792,0
28,734,678,1
29,104,868,0
30,231,965,0
31,563,128,1
32,734,410,1
33,994,706,1
34,813,283,1
35,194,962,0
36,787,87,1
37,23,626,0
38,653,771,1
39,133,690,0
40,234,253,1
41,354,21,1
42,644,640,1
43,176,228,1
44,593,420,1
45,273,893,0
46,865,441,1
47,507,840,0
48,475,944,0
49,955,309,1
50,912,326,1
51,317,917,0
52,513,438,1
53,161,947,0
54,11,842,0
55,794,343,1
56,648,214,1
57,417,455,1
58,882,641,1
59,406,546,1
60,249,312,1
61,414,707,0
62,260,129,1
63,136,934,0
64,676,897,1
65,801,338,1
66,291,962,0
67,671,403,1
68,204,149,1
69,899,530,1
70,892,104,1
71,47,900,0
72,557,556,1
73,215,796,0
74,476,221,1
75,5,966,0
76,424,519,1
77,204,817,0
78,571,865,0
79,358,207,1
80,390,201,1
81,17,740,0
82,724,540,1
83,596,185,1
84,568,808,1
85,871,156,1
86,787,360,1
87,576,342,1
88,5,530,0
89,234,376,0
90,517,457,1
91,576,587,1
92,260,451,0
93,440,3,1
94,27,678,0
95,922,174,1
96,917,299,1
97,887,375,1
98,214,671,0
99,359,554,0
100,323,786,0
101,315,795,0
102,148,814,0
103,225,48,1
104,436,398,1
105,941,15,1
106,329,560,0
107,740,981,1
108,399,745,0
109,580,669,1
110,679,259,1
111,384,961,0
112,404,725,0
113,568,791,1
114,894,463,1
115,620,443,1
116,999,905,1
117,145,805,0
118,931,519,1
119,948,671,1
120,981,627,1
121,524,862,0
122,701,207,1
123,836,50,1
124,749,725,1
125,46,803,0
126,603,77,1
127,979,786,1
128,352,962,0
129,126,889,0
130,991,225,1
131,889,80,1
132,225,87,1
133,518,525,1
134,501,854,0
135,640,55,1
136,918,236,1
137,875,399,1
138,60,177,0
139,181,332,0
140,612,290,1
141,976,497,1
142,851,503,1
143,560,301,1
144,702,845,1
145,446,831,0
146,21,856,0
147,679,516,1
148,285,1,1
149,951,759,1
150,325,48,1
151,759,379,1
152,321,295,1
153,982,192,1
154,362,258,1
155,235,160,1
156,606,702,1
157,688,316,1
158,867,413,1
159,194,528,0
160,583,843,0
161,749,679,1
162,236,417,0
163,852,108,1
164,799,620,1
165,975,15,1
166,735,376,1
167,117,409,0
168,778,910,1
169,216,556,0
170,851,167,1
171,969,153,1
172,24,84,0
173,704,447,1
174,824,508,1
175,69,933,0
176,786,393,1
177,213,140,1
178,280,567,0
179,356,940,0
180,627,946,0
181,945,681,1
182,536,107,1
183,711,906,1
184,63,542,0
185,327,447,1
186,308,843,0
187,387,204,1
188,742,711,1
189,134,182,1
190,125,567,0
191,415,576,1
192,754,353,1
193,684,282,1
194,878,998,1
195,146,367,0
196,356,904,0
197,35,962,0
198,562,68,1
199,185,101,1
200,858,587,1
201,734,445,1
202,632,947,0
203,6,621,0
204,980,837,1
205,860,181,1
206,719,611,1
207,481,286,1
208,130,168,1
209,420,661,0
210,969,35,1
211,571,858,0
212,607,322,1
213,191,637,0
214,499,311,1
215,678,540,1
216,689,41,1
217,769,546,1
218,211,434,0
219,542,479,1
220,605,296,1
221,432,472,1
222,337,643,0
223,82,843,0
224,599,554,1
225,283,170,1
226,454,170,1
227,818,249,1
228,512,147,1
229,115,749,0
230,351,105,1
231,730,419,1
232,69,140,0
233,276,755,0
234,866,796,1
235,38,119,0
236,823,190,1
237,877,939,1
238,135,227,0
239,948,67,1
240,973,427,1
241,611,483,1
242,975,117,1
243,292,887,0
244,826,521,1
245,258,8,1
246,408,261,1
247,626,712,1
248,933,24,1
249,563,722,1
250,96,918,0
251,370,681,0
252,180,809,0
253,158,787,0
254,613,960,0
255,587,393,1
256,463,879,0
257,482,46,1
258,146,218,0
259,589,305,1
260,163,839,0
261,487,353,1
262,228,903,0
263,794,173,1
264,908,25,1
265,603,597,1
266,441,540,1
267,488,24,1
268,1,230,0
269,97,491,0
270,991,941,1
271,612,354,1
272,203,225,1
273,826,6,1
274,387,5,1
275,808,131,1
276,149,912,0
277,944,869,1
278,511,868,0
279,349,687,0
280,349,738,0
281,822,327,1
282,793,152,1
283,969,969,1
284,265,801,0
285,801,782,1
286,514,255,1
287,26,769,0
288,115,807,0
289,761,463,1
290,740,297,1
291,521,8,1
292,5,418,0
293,280,286,1
294,931,192,1
295,400,953,0
296,581,369,1
297,425,4,1
298,285,208,1
299,675,696,1
300,265,110,1
301,450,418,1
302,449,929,0
303,522,564,1
304,572,675,1
305,482,245,1
306,603,986,0
307,205,277,1
308,159,495,0
309,907,778,1
310,878,525,1
311,918,456,1
312,648,688,1
313,136,776,0
314,960,776,1
315,418,56,1
316,6,680,0
317,943,739,1
318,777,607,1
319,88,52,1
320,641,107,1
321,424,588,1
322,243,941,0
323,311,310,1
324,278,340,1
325,93,323,0
326,83,697,0
327,412,776,0
328,753,493,1
329,415,448,1
330,486,547,1
331,721,734,1
332,842,149,1
333,198,491,0
334,276,814,0
335,623,24,1
336,48,873,0
337,289,585,0
338,713,245,1
339,172,438,0
340,528,542,1
341,729,679,1
342,326,256,1
343,237,124,1
344,790,858,1
345,859,646,1
346,651,125,1
347,253,630,0
348,401,984,0
349,714,615,1
350,136,465,0
351,627,362,1
352,499,986,0
353,32,350,0
354,719,558,1
355,952,818,1
356,55,167,0
357,229,89,1
358,220,989,0
359,6,985,0
360,737,356,1
361,70,272,0
362,380,907,0
363,641,555,1
364,801,572,1
365,143,180,1
366,185,29,1
367,137,927,0
368,727,34,1
369,313,497,0
370,779,573,1
371,950,310,1
372,352,428,1
373,796,62,1
374,416,596,1
375,914,626,1
376,151,311,0
377,717,977,1
378,516,520,1
379,962,914,1
380,196,207,1
381,257,93,1
382,473,637,1
383,381,330,1
384,768,861,1
385,912,85,1
386,680,477,1
387,83,701,0
388,30,264,0
389,138,200,1
390,246,634,0
391,590,661,1
392,524,311,1
393,245,925,0
394,144,520,0
395,724,470,1
396,111,435,0
397,844,798,1
398,134,86,1
399,386,968,0
400,434,431,1
401,416,174,1
402,987,867,1
403,714,652,1
404,343,449,1
405,299,492,0
406,194,794,0
407,510,180,1
408,139,168,1
409,400,656,0
410,250,520,0
411,818,677,1
412,30,253,0
413,892,803,1
414,163,899,0
415,69,485,0
416,432,332,1
417,63,153,0
418,743,18,1
419,128,926,0
420,413,610,0
421,411,671,0
422,985,977,1
423,452,291,1
424,97,782,0
425,139,918,0
426,760,571,1
427,800,976,1
428,837,538,1
429,349,248,1
430,492,816,0
431,753,717,1
432,271,112,1
433,496,424,1
434,864,959,1
435,296,513,0
436,341,71,1
437,750,252,1
438,614,346,1
439,767,880,1
440,778,509,1
441,107,788,0
442,613,574,1
443,307,262,1
444,391,740,0
445,467,249,1
446,454,810,0
447,931,195,1
448,867,71,1
449,791,409,1
450,546,957,0
451,878,695,1
452,299,19,1
453,48,239,0
454,701,713,1
455,913,764,1
456,234,24,1
