n 500
c 223992
z 236511
time 0.00
1,904,535,1
2,484,872,1
3,130,42,1
4,994,23,1
5,499,748,1
6,103,853,0
7,491,373,1
8,265,871,1
9,728,629,1
10,312,822,1
11,185,811,1
12,905,7,1
13,837,724,1
14,840,688,1
15,265,348,1
16,122,912,0
17,440,813,1
18,344,804,1
19,996,793,1
20,607,378,1
21,635,965,1
22,317,395,1
23,126,180,1
24,526,930,1
25,555,428,1
26,732,212,1
27,986,994,1
28,141,475,1
29,340,469,1
30,918,843,1
31,255,985,1
32,902,271,1
33,934,827,1
34,61,785,0
35,885,852,1
36,75,885,0
37,11,468,0
38,493,616,1
39,416,796,1
40,545,466,1
41,558,191,1
42,979,885,1
43,483,446,1
44,777,273,1
45,100,39,1
46,297,158,1
47,894,673,1
48,266,933,1
49,598,55,1
50,831,452,1
51,697,158,1
52,928,972,1
53,725,37,1
54,43,504,0
55,54,48,1
56,40,523,0
57,828,321,1
58,642,534,1
59,674,972,1
60,281,654,1
61,914,252,1
62,764,382,1
63,883,519,1
64,195,902,0
65,36,139,1
66,211,392,1
67,843,316,1
68,395,826,1
69,14,76,1
70,987,317,1
71,315,157,1
72,685,673,1
73,483,262,1
74,403,699,1
75,760,343,1
76,272,572,1
77,712,354,1
78,339,359,1
79,362,848,1
80,357,830,1
81,485,533,1
82,52,569,0
83,535,882,1
84,808,509,1
85,995,165,1
86,234,317,1
87,164,631,1
88,925,624,1
89,278,266,1
90,636,575,1
91,268,44,1
92,595,648,1
93,291,340,1
94,274,315,1
95,110,648,0
96,348,241,1
97,427,433,1
98,302,868,1
99,10,828,0
100,130,984,0
101,774,909,1
102,923,820,1
103,820,562,1
104,635,748,1
105,809,961,1
106,977,798,1
107,128,567,1
108,278,30,1
109,560,366,1
110,326,321,1
111,755,642,1
112,772,163,1
113,667,313,1
114,365,677,1
115,288,189,1
116,359,558,1
117,645,535,1
118,675,349,1
119,768,793,1
120,541,632,1
121,431,783,1
122,740,588,1
123,144,859,0
124,533,914,1
125,185,5,1
126,490,114,1
127,758,539,1
128,968,879,1
129,17,426,0
130,606,351,1
131,36,593,0
132,265,709,1
133,474,734,1
134,84,116,1
135,115,248,1
136,245,778,1
137,6,41,1
138,155,870,0
139,137,805,0
140,235,136,1
141,244,115,1
142,10,108,0
143,995,663,1
144,229,683,1
145,906,177,1
146,4,790,0
147,379,326,1
148,845,719,1
149,50,496,0
150,124,542,1
151,746,373,1
152,608,92,1
153,937,305,1
154,601,640,1
155,278,505,1
156,854,196,1
157,195,974,0
158,851,523,1
159,893,833,1
160,719,265,1
161,136,753,0
162,843,414,1
163,528,102,1
164,999,481,1
165,162,105,1
166,255,454,1
167,585,378,1
168,738,883,1
169,108,437,1
170,667,477,1
171,884,938,1
172,800,817,1
173,748,200,1
174,920,817,1
175,209,318,1
176,474,590,1
177,977,470,1
178,480,957,1
179,232,606,1
180,842,279,1
181,981,499,1
182,679,680,1
183,835,604,1
184,439,468,1
185,875,768,1
186,451,897,1
187,511,486,1
188,286,941,1
189,993,463,1
190,629,781,1
191,778,994,1
192,457,54,1
193,751,244,1
194,806,836,1
195,694,977,1
196,843,381,1
197,478,323,1
198,554,321,1
