n 1000
c 125121
z 288359
time 0.00
1,90,769,0
2,878,154,1
3,284,4,1
4,228,265,0
5,85,822,0
6,905,55,1
7,845,415,1
8,851,625,1
9,90,391,0
10,626,600,0
11,803,381,1
12,843,553,1
13,951,630,1
14,138,986,0
15,139,534,0
16,188,250,0
17,314,423,0
18,410,230,1
19,246,203,1
20,769,668,0
21,541,767,0
22,327,229,1
23,64,438,0
24,600,460,1
25,893,326,1
26,582,302,1
27,804,668,1
28,575,861,0
29,950,895,0
30,24,669,0
31,465,667,0
32,576,889,0
33,336,869,0
34,831,931,0
35,623,374,1
36,285,943,0
37,93,86,0
38,327,890,0
39,74,62,1
40,411,604,0
41,896,465,1
42,461,15,1
43,389,528,0
44,131,339,0
45,78,785,0
46,579,672,0
47,616,691,0
48,316,455,0
49,696,473,1
50,137,190,0
51,155,960,0
52,938,102,1
53,71,151,0
54,957,370,1
55,256,378,0
56,306,973,0
57,326,27,1
58,108,712,0
59,148,606,0
60,67,456,0
61,412,750,0
62,686,16,1
63,845,961,0
64,149,456,0
65,478,565,0
66,653,210,1
67,357,926,0
68,853,476,1
69,800,630,1
70,325,127,1
71,541,839,0
72,231,979,0
73,589,480,1
74,725,181,1
75,842,665,1
76,946,294,1
77,130,524,0
78,261,377,0
79,348,18,1
80,175,960,0
81,775,959,0
82,558,779,0
83,753,508,1
84,762,887,0
85,397,223,1
86,748,239,1
87,110,745,0
88,815,26,1
89,48,12,1
90,526,721,0
91,118,94,1
92,877,810,0
93,837,854,0
94,716,133,1
95,632,866,0
96,574,875,0
97,77,67,0
98,688,870,0
99,804,214,1
100,996,266,1
101,936,271,1
102,333,454,0
103,662,540,1
104,973,446,1
105,467,803,0
106,139,392,0
107,586,609,0
108,360,456,0
109,866,264,1
110,584,307,1
111,557,620,0
112,854,469,1
113,165,843,0
114,655,223,1
115,370,583,0
116,537,856,0
117,535,945,0
118,285,231,1
119,722,387,1
120,495,754,0
121,929,49,1
122,190,990,0
123,994,589,1
124,47,644,0
125,163,903,0
126,252,668,0
127,432,181,1
128,818,881,0
129,387,988,0
130,536,105,1
131,518,955,0
132,643,279,1
133,204,144,1
134,638,390,1
135,405,386,0
136,551,236,1
137,344,83,1
138,429,984,0
139,723,615,0
140,757,282,1
141,406,173,1
142,212,110,1
143,893,89,1
144,487,173,1
145,620,859,0
146,638,240,1
147,37,592,0
148,415,577,0
149,84,34,1
150,478,168,1
151,756,127,1
152,834,494,1
153,667,467,1
154,723,882,0
155,360,691,0
156,872,318,1
157,157,48,1
158,589,949,0
159,391,235,1
160,609,363,1
161,730,563,1
162,541,840,0
163,714,448,1
164,473,611,0
165,876,227,1
166,529,768,0
167,531,172,1
168,900,205,1
169,950,855,0
170,653,279,1
171,958,668,1
172,626,371,1
173,902,866,0
174,418,355,0
175,267,168,1
176,828,360,1
177,611,896,0
178,346,935,0
179,434,656,0
180,564,953,0
181,279,13,1
182,225,362,0
183,677,534,1
184,209,206,0
185,629,746,0
186,981,971,0
187,665,360,1
188,320,247,1
189,11,873,0
190,799,391,1
191,204,420,0
192,867,768,0
193,769,518,1
194,120,558,0
195,504,123,1
196,645,663,0
197,408,245,1
198,516,251,1
199,206,840,0
200,428,299,1
201,524,656,0
202,313,450,0
203,852,144,1
204,190,644,0
205,346,424,0
206,912,90,1
207,975,738,1
208,947,343,1
209,250,617,0
210,683,299,1
211,929,558,1
212,889,273,1
213,869,504,1
214,789,230,1
215,227,79,1
216,490,753,0
217,671,614,0
218,685,73,1
219,691,915,0
220,247,120,1
221,437,395,0
222,906,338,1
223,567,567,0
224,456,89,1
225,944,165,1
226,943,537,1
227,912,485,1
228,865,115,1
229,672,673,0
230,176,936,0
231,664,39,1
232,207,756,0
233,738,398,1
234,43,4,1
235,803,923,0
236,376,61,1
